eventID,year,month,day,hour,minute,second,timeError,latitude,longitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,magnitudeType,location,event_type
61211589,2016,8,9,10,56,57,,10.01,123.12,,,,13,,4.5,Ms,009 km N 69° W of Jimalalud (Negros Oriental),TECTONIC
61211785,2016,12,27,4,7,43,,15.55,119.79,,,,29,,4.5,Ms,017 km N 85° W of Masinloc (Zambales),TECTONIC
61211839,2016,12,23,18,16,56,,10.02,126.52,,,,8,,4.5,Ms,049 km N 79° E of San Isidro (Surigao Del Norte),TECTONIC
61211941,2016,12,13,21,39,26,,12.35,125.54,,,,4,,4.5,Ms,019 km N 10° E of San Policarpo (Eastern Samar),TECTONIC
61212094,2016,2,27,3,31,7,,3.47,124.76,,,,252,,4.5,Ms,231 km S 20°W of Sarangani (Davao Occidental),TECTONIC
61212144,2016,2,18,16,38,56,,6.56,126.97,,,,53,,4.5,Ms,079 km S 47° E of Tarragona (Davao Oriental),TECTONIC
61212261,2016,2,3,21,1,9,,19.32,121.2,,,,8,,4.5,Ms,027 km N 82° W of Calayan (Cagayan),TECTONIC
61212390,2016,1,14,5,55,35,,5.51,126.14,,,,56,,4.5,Ms,072 km S 54° E of Jose Abad Santos (Davao Occidental),TECTONIC
61212559,2016,7,24,4,22,16,,11.95,121.55,,,,21,,4.5,Ms,002 km N of Caluya (Antique),TECTONIC
61212779,2016,6,27,22,43,58,,9.7,126.47,,,,14,,4.5,Ms,035 km S 75° E of General Luna (Surigao Del Norte),TECTONIC
61213099,2016,3,19,19,43,45,,14.58,123.52,,,,30,,4.5,Ms,078 km N 14° W of Garchitorena (Camarines Sur),TECTONIC
61213184,2016,3,8,19,42,33,,6.61,125.67,,,,171,,4.5,Ms,023 km N 16° E of Malita (Davao Occidental),TECTONIC
61213462,2016,5,5,8,21,42,,20.07,121.81,,,,5,,4.5,Ms,034km S 15° W of Sabtang (Batanes),TECTONIC
61213567,2016,11,25,7,48,24,,13.34,120.37,,,,7,,4.5,Ms,028 km N 63° W of Mamburao (Occidental Mindoro),TECTONIC
61213704,2016,11,13,23,56,41,,13.78,120.46,,,,104,,4.5,Ms,020 km S 72° W of Calatagan (Batangas),TECTONIC
61214001,2016,10,17,21,45,4,,9.97,126.21,,,,23,,4.5,Ms,022 km N 88° E of San Benito (Surigao Del Norte),TECTONIC
61214069,2016,10,12,1,39,24,,13.52,120.67,,,,107,,4.5,Ms,011 km N 39° W of Abra de Ilog (Occidental Mindoro),TECTONIC
61214135,2016,10,6,19,9,47,,12.25,125.09,,,,41,,4.5,Ms,025 km N 63 E of Matuguinao (Samar),TECTONIC
61214144,2016,10,6,2,25,10,,9.32,126.22,,,,25,,4.5,Ms,006 km N 32° E of Cortes (Surigao Del Sur),TECTONIC
61214431,2016,9,18,1,25,48,,9.15,125.91,,,,10,,4.5,Ms,015km S 51° W of Carmen (Surigao Del Sur),TECTONIC
61214915,2017,4,20,4,38,36,,5.68,127.11,,,,135,,4.5,Ms,157 km S 47° E of Governor Generoso (Davao Oriental),TECTONIC
61215225,2017,4,11,18,8,54,,5.53,127.66,,,,27,,4.5,Ms,215 km S 55° E of Governor Generoso (Davao Oriental),TECTONIC
61215244,2017,4,11,11,22,39,,5.58,127.7,,,,7,,4.5,Ms,215 km S 56° E of Governor Generoso (Davao Oriental),TECTONIC
61215261,2017,4,11,3,3,21,,5.5,127.36,,,,39,,4.5,Ms,173 km S 49° E of Governor Generoso (Davao Oriental),TECTONIC
61215437,2017,4,8,10,16,4,,5.73,126.42,,,,105,,4.5,MLv,091 km S 79° E of Jose Abad Santos (Davao Occidental),TECTONIC
61215762,2017,8,24,1,59,21,,4.3,124.82,,,,62,,4.5,Ms,145 km S 30° W of Sarangani (Davao Occidental),TECTONIC
61216015,2017,8,5,11,12,46,,10.08,125.24,,,,4,,4.5,Ms,010 km N 75° E of San Francisco (Southern Leyte),TECTONIC
61216088,2017,12,30,1,24,7,,10,126.07,,,,11,,4.5,Ms,003 km S 19° W of Burgos (Surigao Del Norte),TECTONIC
61216272,2017,12,9,7,39,7,,10.92,124.79,,,,3,,4.5,Ms,010 km N 88° E of Albuera (Leyte),TECTONIC
61216393,2017,2,27,9,1,0,,5.96,126.12,,,,35,,4.5,Ms,054 km S 61° E of Don Marcelino (Davao Occidental),TECTONIC
61216527,2017,2,15,14,7,0,,4.07,126.45,,,,244,,4.5,Ms,186 km S 36° E of Sarangani (Davao Occidental),TECTONIC
61216620,2017,2,11,9,15,0,,6.82,125.47,,,,22,,4.5,Ms,013 km N 66° E of Digos City (Davao Del Sur),TECTONIC
61217630,2017,7,1,5,11,37,,2.79,127,,,,207,,4.5,Ms,335 km S 30° E of Sarangani (Davao Occidental),TECTONIC
61217775,2017,6,21,1,18,51,,14.19,121.2,,,,10,,4.5,Ms,003 km N 66° W of Los Baños (Laguna),TECTONIC
61218044,2017,6,1,13,58,24,,4.74,128.34,,,,72,,4.5,Ms,328 km S 52° E of Governor Generoso (Davao Oriental),TECTONIC
61218046,2017,5,31,21,17,0,,2.94,128.5,,,,258,,4.5,Ms,423 km S 52° E of Sarangani (Davao Occidental),TECTONIC
61218102,2017,3,26,18,12,0,,2.74,125.7,,,,99,,4.5,Ms,299 km S 05° E of Sarangani (Davao Occidental),TECTONIC
61218201,2017,3,18,21,3,0,,16.86,120.38,,,,84,,4.5,Ms,000 km 00 West of Luna (La Union),TECTONIC
61218812,2017,5,8,8,33,5,,3.15,124.96,,,,287,,4.5,Ms,259 km S 13° W of Sarangani (Davao Occidental),TECTONIC
61219212,2017,11,12,6,33,45,,9.83,125.33,,,,8,,4.5,Ms,016 km S 32° E of Pintuyan (Southern Leyte),TECTONIC
61219387,2017,10,31,3,14,47,,14.59,124,,,,19,,4.5,Ms,062 km N 17° W of Pandan (Cataduanes),TECTONIC
61219780,2017,9,27,1,25,45,,4.23,126.68,,,,56,,4.5,Ms,189 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61219797,2017,9,25,20,59,9,,7.66,124.74,,,,1,,4.5,Ms,002 km N 23° W of Wao (Lanao Del Sur),TECTONIC
61220700,2018,8,24,16,25,9,,13.35,124.69,,,,11,,4.5,Ms,049 km S 45 E of Baras (Catanduanes),TECTONIC
61220875,2018,8,13,1,37,0,,13.42,119.85,,,,33,,4.5,Ms,055 km S 52 W of Looc (Occidental Mindoro),TECTONIC
61220990,2018,8,5,23,22,16,,20.06,120.4,,,,31,,4.5,Ms,141 km N 52 W of Calayan (Cagayan),TECTONIC
61221525,2018,12,6,9,26,0,,13.07,123.93,,,,2,,4.5,Ms,014 km N 35° W of Sorsogon (Sorsogon),TECTONIC
61222575,2018,7,20,1,39,17,,20.6,121.46,,,,29,,4.5,Ms,046 km S 61° W of Itbayat (Batanes),TECTONIC
61223317,2018,6,6,9,12,9,,18.12,120.54,,,,25,,4.5,Ms,017 km N 64° W of Marcos (Ilocos Norte),TECTONIC
61223375,2018,6,3,6,26,41,,5.29,126.21,,,,1,,4.5,Ms,083 km S 79° E of Sarangani (Davao Occidental),TECTONIC
61223384,2018,6,2,17,11,39,,4.56,126.34,,,,3,,4.5,Ms,136 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61224066,2018,5,16,5,5,0,,6.46,124.02,,,,8,,4.5,Ms,026 km S 61° W of Kalamansig (Sultan Kudarat),TECTONIC
61224489,2018,11,25,9,21,0,,17.98,120.87,,,,11,,4.5,Ms,021 km N 75° E of Nueva Era (Ilocos Norte),TECTONIC
61224745,2018,11,12,14,54,0,,6.31,123.79,,,,11,,4.5,Ms,042 km S 46° W of Kalamansig (Sultan Kudarat),TECTONIC
61224869,2018,11,7,14,56,0,,5.24,126.82,,,,6,,4.5,Ms,150 km S 82° E of Sarangani (Davao Occidental),TECTONIC
61225320,2018,10,20,4,21,3,,3.03,127.19,,,,152,,4.5,Ms,327 km S 36° E of Sarangani (Davao Occidental),TECTONIC
61225648,2018,10,6,14,15,58,,13.55,122.84,,,,3,,4.5,Ms,022 km N 80° W of Pasacao (Camarines Sur),TECTONIC
61226468,2019,4,28,6,57,48,,9.8,126.68,,,,6,,4.5,Ms,058 km N 89° E of General Luna (Surigao Del Norte),TECTONIC
61226515,2019,4,27,20,26,48,,9.59,126.77,,,,9,,4.5,Ms,071 km S 73° E of General Luna (Surigao Del Norte),TECTONIC
61226600,2019,4,26,21,22,52,,9.69,126.76,,,,10,,4.5,Ms,067 km S 81° E of General Luna (Surigao Del Norte),TECTONIC
61226812,2019,4,24,3,28,32,,3.04,127.85,,,,270,,4.5,Ms,374 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61226826,2019,4,23,18,2,54,,15.02,120.32,,,,9,,4.5,Ms,016 km N 54° E of Castillejos (Zambales),TECTONIC
61227390,2019,4,8,2,59,51,,20.2,122,,,,13,,4.5,Ms,029 km S 06° E of Basco (Batanes),TECTONIC
61228236,2019,12,29,12,3,51,,4.56,125.32,,,,38,,4.5,Ms,098 km S 10° W of Sarangani (Davao Occidental),TECTONIC
61229346,2019,12,15,12,38,53,,6.61,125.25,,,,16,,4.5,Ms,013 km S 74° W of Padada (Davao Del Sur),TECTONIC
61230056,2019,2,15,16,20,53,,6.65,126.93,,,,59,,4.5,Ms,069 km S 50° E of Tarragona (Davao Oriental),TECTONIC
61230464,2019,2,8,20,37,46,,9.82,126.65,,,,9,,4.5,Ms,055 km N 86° E of General Luna (Surigao Del Norte),TECTONIC
61230785,2019,1,29,5,26,40,,4.99,125.94,,,,94,,4.5,Ms,072 km S 46° E of Sarangani (Davao Occidental),TECTONIC
61231828,2019,7,14,0,16,39,,10.21,125.88,,,,25,,4.5,Ms,030 km N 45° W of Burgos (Surigao Del Norte),TECTONIC
61232692,2019,6,11,17,42,23,,9.91,126.35,,,,12,,4.5,Ms,025 km N 55° E of General Luna (Surigao Del Norte),TECTONIC
61233160,2019,3,25,2,53,0,,9.8,123.96,,,,9,,4.5,Ms,006 km N 75° E of Antequera (Bohol),TECTONIC
61233309,2019,3,19,17,39,52,,11.21,126.51,,,,1,,4.5,Ms,088 km N 78° E of Guiuan (Eastern Samar),TECTONIC
61234123,2019,5,20,19,12,7,,9.05,125.78,,,,9,,4.5,Ms,021 km S 87° E of Remedios Romualdez (Agusan Del Norte),TECTONIC
61234143,2019,5,20,6,20,32,,18.87,120.73,,,,4,,4.5,Ms,033 km N 12° W of Pagudpud (Ilocos Norte),TECTONIC
61234233,2019,5,17,15,18,20,,2.99,128.69,,,,253,,4.5,Ms,448 km S 53° E of Sarangani (Davao Occidental),TECTONIC
61234545,2019,5,8,18,4,20,,8.89,127.12,,,,13,,4.5,Ms,090 km N 84° E of Marihatag (Surigao Del Sur),TECTONIC
61236472,2019,11,1,18,38,36,,6.78,125,,,,4,,4.5,Ms,020 km S 66° E of Tulunan (Cotabato),TECTONIC
61236990,2019,10,30,1,38,0,,6.83,125.04,,,,11,,4.5,Ms,024 km S 85° E of Tulunan (Cotabato),TECTONIC
61237057,2019,10,29,15,13,16,,6.81,125.05,,,,10,,4.5,Ms,025 km S 81° E of Tulunan (Cotabato),TECTONIC
61237279,2019,10,27,18,52,15,,9.62,122.42,,,,32,,4.5,Ms,011 km N 52° W of Hinoba-an (Negros Occidental),TECTONIC
61237372,2019,10,24,18,9,43,,11.88,126.23,,,,19,,4.5,Ms,086 km N 81° E of San Julian (Eastern Samar),TECTONIC
61238321,2019,10,5,18,28,27,,10.35,126.14,,,,20,,4.5,Ms,037 km N 12° E of Burgos (Surigao Del Norte),TECTONIC
61238407,2019,10,2,13,53,20,,13.76,120.33,,,,46,,4.5,Ms,010 km N 64° E of Looc (Occidental Mindoro),TECTONIC
61238699,2019,9,25,20,57,30,,8.92,126.97,,,,3,,4.5,Ms,073 km S 90° E of Cagwait (Surigao Del Sur),TECTONIC
61238765,2019,9,23,14,34,41,,8.89,126.81,,,,12,,4.5,Ms,056 km S 87° E of Cagwait (Surigao Del Sur),TECTONIC
61238961,2019,9,16,9,56,50,,10.14,126.2,,,,9,,4.5,Ms,019 km N 46° E of Burgos (Surigao Del Norte),TECTONIC
61239363,2019,8,31,23,48,0,,9.33,126.54,,,,17,,4.5,Ms,039 km N 81° E of Cortes (Surigao Del Sur),TECTONIC
61239790,2020,4,22,3,6,25,,13.73,120.92,,,,7,,4.5,ML,004 km N 67° W of Mabini (Batangas),VOLCANIC-TECTONIC
61239913,2020,4,19,20,30,46,,6.83,124.97,,,,5,,4.5,Ms,004 km N 51° E of Columbio (Sultan Kudarat),TECTONIC
61240604,2020,4,2,22,29,8,,11.24,126.6,,,,22,,4.5,Ms,099 km N 77° E of Guiuan (Eastern Samar),TECTONIC
61241090,2020,8,22,4,26,50,,6.37,126.73,,,,73,,4.5,Ms,081 km S 23° E of Tarragona (Davao Oriental),TECTONIC
61241592,2020,8,12,15,4,26,,4.4,123.42,,,,33,,4.5,Ms,219 km S 23° W of Palimbang (Sultan Kudarat),TECTONIC
61241852,2020,8,5,18,13,45,,2.13,126.16,,,,53,,4.5,Ms,373 km S 12° E of Sarangani (Davao Occidental),TECTONIC
61241877,2020,8,4,22,58,24,,16.95,120.98,,,,12,,4.5,Ms,009 km S 49° E of Sabangan (Mountain Province),TECTONIC
61241979,2020,8,1,17,38,19,,3.54,125.61,,,,105,,4.5,Ms,210 km S 04° E of Sarangani (Davao Occidental),TECTONIC
61243203,2020,2,22,16,29,28,,5.06,127.17,,,,32,,4.5,Ms,193 km S 78° E of Sarangani (Davao Occidental),TECTONIC
61243704,2020,2,6,18,27,17,,5.27,126.52,,,,26,,4.5,Ms,121 km S 56° E of Jose Abad Santos (Davao Occidental),TECTONIC
61244483,2020,1,17,11,3,19,,5.44,126.36,,,,97,,4.5,Ms,096 km S 59° E of Jose Abad Santos (Davao Occidental),TECTONIC
61245443,2020,1,8,4,11,44,,5.05,125.23,,,,17,,4.5,Ms,050 km S 32° W of Sarangani (Davao Occidental),TECTONIC
61245708,2020,7,29,19,0,42,,12.8,125.84,,,,27,,4.5,Ms,078 km N 28° E of San Policarpo (Eastern Samar),TECTONIC
61245958,2020,7,22,14,36,27,,3.83,127.29,,,,68,,4.5,Ms,269 km S 49° E of Sarangani (Davao Occidental),TECTONIC
61246339,2020,7,11,10,40,54,,13.52,123.63,,,,41,,4.5,Ms,009 km N 37° W of Tiwi (Albay),TECTONIC
61246341,2020,7,11,9,1,44,,12.75,125.83,,,,15,,4.5,Ms,070 km N 64° E of Mapanas (Northern Samar),TECTONIC
61247169,2020,6,20,3,49,57,,19.19,121.09,,,,28,,4.5,Ms,040 km S 75° W of Calayan (Cagayan),TECTONIC
61247972,2020,3,31,7,27,56,,4.65,125.02,,,,20,,4.5,Ms,100 km S 30° W of Sarangani (Davao Occidental),TECTONIC
61248303,2020,3,23,20,23,21,,15.9,119,,,,28,,4.5,Ms,089 km S 75° W of Agno (Pangasinan),TECTONIC
61248525,2020,3,19,6,49,45,,15.01,119.88,,,,26,,4.5,Ms,021 km S 76° W of San Felipe (Zambales),TECTONIC
61248668,2020,3,14,10,42,37,,2.75,128.13,,,,88,,4.5,Ms,418 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61248780,2020,3,10,17,16,39,,11.26,124.62,,,,8,,4.5,Ms,004 km S 39° W of Capoocan (Leyte),TECTONIC
61249481,2020,5,20,13,56,44,,6.44,125.7,,,,175,,4.5,Ms,010 km N 76° E of Malita (Davao Occidental),TECTONIC
61250764,2020,11,17,10,28,47,,10.58,126.4,,,,18,,4.5,Ms,072 km N 30° E of Burgos (Surigao Del Norte),TECTONIC
61251622,2020,10,18,5,46,51,,11.32,126.29,,,,27,,4.5,Mw,069 km N 63° E of Guiuan (Eastern Samar),TECTONIC
61251720,2020,10,16,0,27,41,,10.51,122.07,,,,3,,4.5,Mw,012 km S 42° W of San Joaquin (Iloilo),TECTONIC
61251735,2020,10,15,15,19,17,,5.33,127.25,,,,53,,4.5,Ms,189 km S 70° E of Jose Abad Santos (Davao Occidental),TECTONIC
61252452,2020,9,29,6,14,42,,9.32,127.64,,,,27,,4.5,Ms,154 km N 75° E of Bayabas (Surigao Del Sur),TECTONIC
61252621,2020,9,25,8,46,15,,7.72,127.17,,,,20,,4.5,Ms,069 km N 77° E of Baganga (Davao Oriental),TECTONIC
61252728,2020,9,23,4,5,53,,12.16,123.91,,,,11,,4.5,Ms,020 km N 27° W of Cataingan (Masbate),TECTONIC
61253208,2020,9,9,12,58,56,,3.65,127.06,,,,27,,4.5,Ms,264 km S 42° E of Sarangani (Davao Occidental),TECTONIC
61253852,2021,4,16,12,17,55,,4.97,125.57,,,,147,,4.5,Ms,051 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61254395,2021,8,28,11,24,56,,7,127.96,,,,60,,4.5,Mw,158 km S 81° E of Manay (Davao Oriental),TECTONIC
61254459,2021,8,26,14,30,9,,4.68,125.38,,,,48,,4.5,Ms,082 km S 03° W of Sarangani (Davao Occidental),TECTONIC
61255021,2021,8,13,21,45,0,,6.1,127.42,,,,1,,4.5,Ms,150 km S 45° E of Tarragona (Davao Oriental),TECTONIC
61255041,2021,8,13,18,25,38,,6.14,127.51,,,,15,,4.5,Ms,155 km S 50° E of Tarragona (Davao Oriental),TECTONIC
61255079,2021,8,13,10,50,48,,6.13,127.33,,,,15,,4.5,Ms,141 km S 44° E of Tarragona (Davao Oriental),TECTONIC
61255204,2021,8,12,11,25,2,,5.8,127.67,,,,23,,4.5,Ms,193 km S 44° E of Tarragona (Davao Oriental),TECTONIC
61255557,2021,8,3,16,20,6,,13.54,120.87,,,,2,,4.5,Mw,013 km S 03° W of Tingloy (Batangas),TECTONIC
61256204,2021,12,9,0,18,32,,10.12,126.33,,,,7,,4.5,Ms,031 km N 69° E of Burgos (Surigao Del Norte),TECTONIC
61257342,2021,1,25,19,39,48,,13.85,120.47,,,,87,,4.5,Mw,018 km N 83° W of Calatagan (Batangas),TECTONIC
61257508,2021,1,21,14,40,29,,5.31,127.52,,,,65,,4.5,Ms,218 km S 72° E of Jose Abad Santos (Davao Occidental),TECTONIC
61257736,2021,1,12,10,11,49,,4.03,125.55,,,,1,,4.5,Ms,154 km S 05° E of Sarangani (Davao Occidental),TECTONIC
61258529,2021,7,17,12,58,44,,2.14,127.09,,,,126,,4.5,Ms,406 km S 27° E of Sarangani (Davao Occidental),TECTONIC
61258810,2021,7,9,8,34,52,,8.44,123.35,,,,20,,4.5,Ms,010 km S 42° E of Katipunan (Zamboanga Del Norte),TECTONIC
61259086,2021,6,30,20,28,47,,18.56,120.96,,,,14,,4.5,Mw,003 km 00 °est of Santa Praxedes (Cagayan),TECTONIC
61259111,2021,6,30,9,58,5,,9.54,126.52,,,,27,,4.5,Ms,046 km N 51° E of Cortes (Surigao Del Sur),TECTONIC
61259245,2021,6,26,15,7,14,,8.41,126.81,,,,10,,4.5,Ms,055 km N 84° E of Hinatuan (Surigao Del Sur),TECTONIC
61259688,2021,6,16,22,19,16,,10.19,126.38,,,,5,,4.5,Ms,038 km N 60° E of Burgos (Surigao Del Norte),TECTONIC
61259968,2021,6,13,0,51,29,,10.23,126.37,,,,7,,4.5,Ms,041 km N 54° E of Burgos (Surigao Del Norte),TECTONIC
61260114,2021,6,9,18,49,33,,5.6,126.26,,,,76,,4.5,Ms,076 km S 63° E of Jose Abad Santos (Davao Occidental),TECTONIC
61260292,2021,6,7,11,49,57,,11.04,122.08,,,,3,,4.5,Ms,002 km S 82° E of Bugasong (Antique),TECTONIC
61261175,2021,3,14,16,19,26,,3.73,124.05,,,,491,,4.5,Ms,240 km S 39° W of Sarangani (Davao Occidental),TECTONIC
61262637,2021,11,23,8,9,41,,8.95,126.45,,,,24,,4.5,Ms,018 km S 83° E of Bayabas (Surigao Del Sur),TECTONIC
61263252,2021,11,5,5,5,17,,9.12,127,,,,24,,4.5,Ms,080 km N 78° E of Bayabas (Surigao Del Sur),TECTONIC
61263493,2021,10,27,18,13,30,,2.65,127.09,,,,23,,4.5,Ms,357 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61263899,2021,10,16,15,35,1,,21.27,121.16,,,,28,,4.5,Ms,089 km N 53° W of Itbayat (Batanes),TECTONIC
61263962,2021,10,14,21,19,6,,6.99,127.59,,,,25,,4.5,Ms,119 km S 71° E of Caraga (Davao Oriental),TECTONIC
61263998,2021,10,14,10,37,41,,11.13,121.79,,,,10,,4.5,Ms,028 km S 75° W of Barbaza (Antique),TECTONIC
61264696,2021,9,26,17,40,49,,13.83,120.41,,,,79,,4.5,Ms,021 km N 54° E of Looc (Occidental Mindoro),TECTONIC
61265278,2021,9,8,5,15,17,,5.99,126.88,,,,33,,4.5,Ms,116 km S 51° E of Governor Generoso (Davao Oriental),TECTONIC
61265299,2021,9,7,18,29,15,,8.42,126.97,,,,8,,4.5,Ms,070 km N 85° E of Hinatuan (Surigao Del Sur),TECTONIC
61265306,2021,9,7,14,0,26,,5.36,126.62,,,,11,,4.5,Ms,133 km S 88° E of Sarangani (Davao Occidental),TECTONIC
61265358,2021,9,6,5,42,16,,5.33,126.68,,,,1,,4.5,Ms,131 km S 61° E of Jose Abad Santos (Davao Occidental),TECTONIC
61265853,2022,4,20,16,35,13,,6.01,127.52,,,,54,,4.5,Ms,166 km S 46° E of Tarragona (Davao Oriental),TECTONIC
61265908,2022,4,19,16,36,23,,6.99,127.27,,,,34,,4.5,Mw,082 km S 72° E of Manay (Davao Oriental),TECTONIC
61265936,2022,4,19,6,8,46,,7.08,127.09,,,,77,,4.5,Ms,063 km S 76° E of Manay (Davao Oriental),TECTONIC
61266241,2022,4,11,11,15,44,,9.25,126.8,,,,2,,4.5,Mw,065 km N 62° E of Bayabas (Surigao Del Sur),TECTONIC
61266486,2022,4,5,17,1,24,,11.43,125.94,,,,8,,4.5,Mw,037 km N 75° E of Hernani (Eastern Samar),TECTONIC
61266852,2022,8,28,16,58,49,,6.63,126.7,,,,171,,4.5,Ms,055 km S 31° E of Tarragona (Davao Oriental),TECTONIC
61267010,2022,8,26,17,29,1,,8.65,127.06,,,,7,,4.5,Mw,085 km N 68° E of Hinatuan (Surigao Del Sur),TECTONIC
61267274,2022,8,21,1,20,3,,15.24,122.05,,,,1,,4.5,Ms,042 km N 36° E of Panukulan (Quezon),TECTONIC
61267405,2022,8,18,18,43,6,,17.16,120.7,,,,1,,4.5,Ms,004 km N 41° E of Quirino (Ilocos Sur),TECTONIC
61267601,2022,8,15,8,19,38,,18.17,120.86,,,,99,,4.5,Ms,005 km N 42° E of Carasi (Ilocos Norte),TECTONIC
61267952,2022,8,8,21,56,15,,6.28,127,,,,55,,4.5,Ms,111 km S 68° E of Governor Generoso (Davao Oriental),TECTONIC
61268215,2022,8,4,17,58,41,,13.79,120.61,,,,179,,4.5,Mw,005 km S 27° W of Calatagan (Batangas),TECTONIC
61269459,2022,12,1,3,53,46,,3.06,126.87,,,,32,,4.5,Ms,306 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61269641,2022,2,20,19,25,36,,5.73,126.71,,,,43,,4.5,Ms,120 km S 80° E of Jose Abad Santos (Davao Occidental),TECTONIC
61270265,2022,1,25,23,59,17,,4.94,126.53,,,,62,,4.5,Ms,131 km S 63° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61270738,2022,1,8,10,30,40,,5.8,127.12,,,,92,,4.5,Ms,150 km S 51° E of Governor Generoso (Davao Oriental),TECTONIC
61271331,2022,7,28,17,16,4,,17.45,120.58,,,,9,,4.5,Ms,013 km N 83° W of Manabo (Abra),TECTONIC
61271737,2022,7,26,4,19,39,,2.94,126.31,,,,85,,4.5,Ms,291 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61271894,2022,7,21,16,38,41,,4.69,126.61,,,,38,,4.5,Mw,153 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61272192,2022,7,15,7,18,17,,10.94,124.81,,,,2,,4.5,Ms,010 km S 67° W of Burauen (Leyte),TECTONIC
61272617,2022,7,2,19,56,5,,13.06,124.28,,,,10,,4.5,Ms,009 km N 77° E of Prieto Diaz (Sorsogon),TECTONIC
61272731,2022,6,29,16,46,34,,20.61,120.12,,,,32,,4.5,Ms,181 km S 84° W of Itbayat (Batanes),TECTONIC
61273515,2022,6,5,22,12,1,,6.05,126.02,,,,135,,4.5,Mw,040 km S 66° E of Don Marcelino (Davao Occidental),TECTONIC
61274012,2022,3,24,21,6,35,,14.19,119.15,,,,26,,4.5,Mw,111 km N 71° W of Lubang (Occidental Mindoro),TECTONIC
61274027,2022,3,24,12,1,51,,9.15,122.56,,,,8,,4.5,Ms,030 km S 16° W of Basay (Negros Oriental),TECTONIC
61274560,2022,3,15,19,49,38,,13.95,119.22,,,,22,,4.5,Mw,098 km N 84° W of Lubang (Occidental Mindoro),TECTONIC
61274763,2022,3,14,5,35,20,,14.09,119.17,,,,28,,4.5,Ms,106 km N 76° W of Lubang (Occidental Mindoro),TECTONIC
61275216,2022,5,29,21,13,18,,3.37,126.65,,,,42,,4.5,Ms,263 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61275219,2022,5,29,20,29,42,,13.68,120.63,,,,165,,4.5,Mw,016 km S 02° W of Calatagan (Batangas),TECTONIC
61275339,2022,5,26,2,33,11,,8.97,126.71,,,,12,,4.5,Mw,047 km East of Bayabas (Surigao Del Sur),TECTONIC
61275422,2022,5,23,18,18,20,,10.37,126.69,,,,15,,4.5,Ms,078 km N 60° E of Burgos (Surigao Del Norte),TECTONIC
61275955,2022,5,8,16,34,22,,3.06,126.87,,,,101,,4.5,Ms,306 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61276056,2022,5,5,14,54,26,,6.43,127.24,,,,68,,4.5,Ms,111 km S 52° E of Tarragona (Davao Oriental),TECTONIC
61277295,2022,11,3,12,49,31,,7.43,126.84,,,,10,,4.5,Ms,033 km N 70° E of Caraga (Davao Oriental),TECTONIC
61277826,2022,10,25,21,4,43,,17.96,120.73,,,,5,,4.5,Mw,009 km N 53° E of Nueva Era (Ilocos Norte),TECTONIC
61278676,2022,10,2,16,1,10,,9.3,126.83,,,,7,,4.5,Ms,070 km N 88° E of Cortes (Surigao Del Sur),TECTONIC
61278689,2022,10,2,10,57,54,,2.23,127.9,,,,181,,4.5,Ms,447 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61279277,2022,9,16,11,45,37,,3.24,125.79,,,,110,,4.5,Ms,244 km S 10° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61279465,2022,9,11,22,50,8,,18.7,120.2,,,,19,,4.5,Ms,051 km N 66° W of Burgos (Ilocos Norte),TECTONIC
61279684,2022,9,6,14,27,7,,10.2,125.81,,,,13,,4.5,Ms,027 km N 57° E of Basilisa (Dinagat Islands),TECTONIC
61280824,2023,4,8,6,58,19,,2.2,126.83,,,,192,,4.5,Ms,386 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61281398,2023,2,20,0,1,31,,3.45,126.11,,,,4,,4.5,Ms,230 km S 19° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61281967,2023,2,5,9,59,23,,7.67,126.14,,,,23,,4.5,Ms,006 km N 87° E of Compostela (Davao De Oro),TECTONIC
61281975,2023,2,5,4,15,28,,2.45,121.51,,,,51,,4.5,Ms,323 km S 25° E of Sapa-sapa (Tawi-tawi),TECTONIC
61282031,2023,2,3,17,23,51,,3.29,126.61,,,,101,,4.5,Ms,269 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
