eventID,originID,magnitudeID,value,sigma,magType,magAgency
995734,2153226,2153226|NEIC|4.30|mb,4.3,0.0,mb,NEIC
995734,2153227,2153227|EIDC|3.80|mb,3.8,0.0,mb,EIDC
995734,2153228,2153228|ISC|4.20|mb,4.2,0.4,mb,ISC
995740,2153241,2153241|NEIC|4.20|mb,4.2,0.0,mb,NEIC
995740,2153242,2153242|EIDC|3.70|mb,3.7,0.0,mb,EIDC
995740,2153243,2153243|ISC|4.10|mb,4.1,0.3,mb,ISC
995756,2153282,2153282|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995756,2153283,2153283|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995756,2153283,2153283|EIDC|3.60|MS,3.6,0.0,MS,EIDC
995756,2153284,2153284|ISC|4.50|mb,4.5,0.2,mb,ISC
995758,2153290,2153290|NEIC|4.60|mb,4.6,0.0,mb,NEIC
995758,2153291,2153291|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995758,2153292,2153292|ISC|4.50|mb,4.5,0.1,mb,ISC
995767,2153310,2153310|EIDC|4.30|mb,4.3,0.0,mb,EIDC
995767,2153311,2153311|BJI|4.40|mb,4.4,0.0,mb,BJI
995767,2153312,2153312|MOS|4.60|mb,4.6,0.0,mb,MOS
995767,2153313,2153313|NEIC|4.90|mb,4.9,0.0,mb,NEIC
995767,2153314,2153314|ISC|4.60|mb,4.6,0.2,mb,ISC
995774,2153324,2153324|NEIC|4.40|mb,4.4,0.0,mb,NEIC
995774,2153325,2153325|BJI|4.60|mb,4.6,0.0,mb,BJI
995774,2153326,2153326|EIDC|3.70|mb,3.7,0.0,mb,EIDC
995774,2153328,2153328|ISC|4.30|mb,4.3,0.4,mb,ISC
995790,2153361,2153361|EIDC|3.80|mb,3.8,0.0,mb,EIDC
995790,2153362,2153362|ISC|4.00|mb,4.0,0.2,mb,ISC
995803,2153395,2153395|BJI|4.80|mb,4.8,0.0,mb,BJI
995803,2153397,2153397|NEIC|5.00|mb,5.0,0.0,mb,NEIC
995803,2153398,2153398|MOS|5.10|mb,5.1,0.0,mb,MOS
995803,2153399,2153399|EIDC|4.40|mb,4.4,0.0,mb,EIDC
995803,2153400,2153400|ISC|4.80|mb,4.8,0.3,mb,ISC
995821,2153451,2153451|EIDC|3.80|mb,3.8,0.0,mb,EIDC
995824,2153455,2153455|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995833,2153475,2153475|NEIC|4.60|mb,4.6,0.0,mb,NEIC
995833,2153476,2153476|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995833,2153477,2153477|BJI|4.70|mb,4.7,0.0,mb,BJI
995833,2153478,2153478|ISC|4.60|mb,4.6,0.2,mb,ISC
995856,2153533,2153533|EIDC|3.50|mb,3.5,0.0,mb,EIDC
995861,2153549,2153549|EIDC|4.00|mb,4.0,0.0,mb,EIDC
995861,2153550,2153550|ISC|4.20|mb,4.2,0.4,mb,ISC
995881,2153605,2153605|EIDC|4.70|mb,4.7,0.0,mb,EIDC
995881,2153607,2153607|BJI|5.00|mb,5.0,0.0,mb,BJI
995881,2153608,2153608|NEIC|5.10|mb,5.1,0.0,mb,NEIC
995881,2153609,2153609|MOS|5.20|mb,5.2,0.0,mb,MOS
995881,2153610,2153610|ISC|4.90|mb,4.9,0.3,mb,ISC
995882,2153611,2153611|EIDC|5.20|mb,5.2,0.0,mb,EIDC
995882,2153611,2153611|EIDC|5.60|MS,5.6,0.0,MS,EIDC
995882,2153613,2153613|BJI|5.30|mb,5.3,0.0,mb,BJI
995882,2153613,2153613|BJI|6.00|MS,6.0,0.0,MS,BJI
995882,2153614,2153614|MOS|6.10|mb,6.1,0.0,mb,MOS
995882,2153614,2153614|MOS|6.10|MS,6.1,0.0,MS,MOS
995882,2153615,2153615|NEIC|5.70|mb,5.7,0.0,mb,NEIC
995882,2153615,2153615|NEIC|6.00|MSZ,6.0,0.0,MSZ,NEIC
995882,2153615,2153615|USGS;NEIC|5.70|Me,5.7,0.0,Me,USGS;NEIC
995882,2153615,2153615|BRK;NEIC|5.90|Ms,5.9,0.0,Ms,BRK;NEIC
995882,2153615,2153615|USGS;NEIC|6.00|Mw,6.0,0.0,Mw,USGS;NEIC
995882,5159285,5159285|NEIC|6.00|mw,6.0,0.0,mw,NEIC
995882,02329592,02329592|GS|5.70|ME,5.7,0.0,ME,GS
995882,05203080,05203080|GCMT|6.10|MW,6.1,0.0,MW,GCMT
995882,2153617,2153617|ISC|5.60|mb,5.6,0.3,mb,ISC
995882,2153617,2153617|ISC|6.00|MS,6.0,0.1,MS,ISC
995883,2153618,2153618|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995883,2153620,2153620|ISC|4.30|mb,4.3,0.2,mb,ISC
995884,2153621,2153621|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995884,2153623,2153623|ISC|4.30|mb,4.3,0.2,mb,ISC
995885,2153624,2153624|EIDC|4.50|mb,4.5,0.0,mb,EIDC
995885,2153625,2153625|BJI|4.60|mb,4.6,0.0,mb,BJI
995885,2153626,2153626|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995885,2153627,2153627|ISC|4.70|mb,4.7,0.1,mb,ISC
995889,2153639,2153639|EIDC|4.00|mb,4.0,0.0,mb,EIDC
995889,2153640,2153640|NEIC|4.40|mb,4.4,0.0,mb,NEIC
995889,2153641,2153641|ISC|4.10|mb,4.1,0.3,mb,ISC
995893,2153650,2153650|EIDC|4.60|mb,4.6,0.0,mb,EIDC
995893,2153651,2153651|BJI|4.60|mb,4.6,0.0,mb,BJI
995893,2153652,2153652|NEIC|5.10|mb,5.1,0.0,mb,NEIC
995893,2153653,2153653|MOS|5.10|mb,5.1,0.0,mb,MOS
995893,2153654,2153654|ISC|4.80|mb,4.8,0.2,mb,ISC
995896,2153662,2153662|EIDC|5.10|mb,5.1,0.0,mb,EIDC
995896,2153662,2153662|EIDC|4.10|MS,4.1,0.0,MS,EIDC
995896,2153663,2153663|BJI|5.10|mb,5.1,0.0,mb,BJI
995896,2153663,2153663|BJI|5.00|MS,5.0,0.0,MS,BJI
995896,2153665,2153665|MOS|5.40|mb,5.4,0.0,mb,MOS
995896,2153666,2153666|NEIC|5.30|mb,5.3,0.0,mb,NEIC
995896,2153666,2153666|NEIC|5.00|MSZ,5.0,0.0,MSZ,NEIC
995896,2153667,2153667|ISC|5.20|mb,5.2,0.2,mb,ISC
995896,2153667,2153667|ISC|4.80|MS,4.8,0.1,MS,ISC
995899,2153672,2153672|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995899,2153673,2153673|ISC|3.80|mb,3.8,0.3,mb,ISC
995900,2153674,2153674|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995900,2153676,2153676|ISC|3.90|mb,3.9,0.2,mb,ISC
995901,2153677,2153677|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995901,2153678,2153678|NEIC|4.30|mb,4.3,0.0,mb,NEIC
995901,2153679,2153679|ISC|4.20|mb,4.2,0.4,mb,ISC
995902,2153680,2153680|EIDC|4.30|mb,4.3,0.0,mb,EIDC
995902,2153681,2153681|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995902,2153682,2153682|ISC|4.50|mb,4.5,0.1,mb,ISC
995903,2153683,2153683|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995903,2153684,2153684|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995903,2153685,2153685|ISC|4.20|mb,4.2,0.4,mb,ISC
995905,2153693,2153693|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995905,01182347,01182347|ISC|4.00|mb,4.0,0.2,mb,ISC
995906,2153695,2153695|NEIC|4.30|mb,4.3,0.0,mb,NEIC
995906,2153696,2153696|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995906,2153697,2153697|ISC|4.30|mb,4.3,0.3,mb,ISC
995910,2153708,2153708|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995910,2153709,2153709|NEIC|4.30|mb,4.3,0.0,mb,NEIC
995910,2153710,2153710|ISC|4.00|mb,4.0,0.3,mb,ISC
995911,2153711,2153711|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995911,2153712,2153712|NEIC|4.50|mb,4.5,0.0,mb,NEIC
995911,2153713,2153713|ISC|4.10|mb,4.1,0.4,mb,ISC
995912,2153714,2153714|EIDC|4.00|mb,4.0,0.0,mb,EIDC
995912,2153715,2153715|NEIC|4.30|mb,4.3,0.0,mb,NEIC
995912,2153716,2153716|ISC|4.10|mb,4.1,0.3,mb,ISC
995915,2153723,2153723|BJI|5.20|mb,5.2,0.0,mb,BJI
995915,2153723,2153723|BJI|4.70|MS,4.7,0.0,MS,BJI
995915,2153724,2153724|MOS|5.00|mb,5.0,0.0,mb,MOS
995915,2153725,2153725|NEIC|4.90|mb,4.9,0.0,mb,NEIC
995915,2153726,2153726|EIDC|4.30|mb,4.3,0.0,mb,EIDC
995915,2153727,2153727|ISC|4.80|mb,4.8,0.2,mb,ISC
995915,2153727,2153727|ISC|4.70|MS,4.7,0.0,MS,ISC
995916,2153728,2153728|EIDC|4.90|mb,4.9,0.0,mb,EIDC
995916,2153728,2153728|EIDC|4.30|MS,4.3,0.0,MS,EIDC
995916,2153730,2153730|BJI|5.00|mb,5.0,0.0,mb,BJI
995916,2153730,2153730|BJI|4.60|MS,4.6,0.0,MS,BJI
995916,2153731,2153731|MOS|5.20|mb,5.2,0.0,mb,MOS
995916,2153732,2153732|NEIC|5.20|mb,5.2,0.0,mb,NEIC
995916,2153733,2153733|ISC|5.10|mb,5.1,0.2,mb,ISC
995916,2153733,2153733|ISC|4.70|MS,4.7,0.3,MS,ISC
995918,2153736,2153736|EIDC|4.90|mb,4.9,0.0,mb,EIDC
995918,2153737,2153737|BJI|4.90|mb,4.9,0.0,mb,BJI
995918,2153737,2153737|BJI|4.30|MS,4.3,0.0,MS,BJI
995918,2153738,2153738|MOS|5.40|mb,5.4,0.0,mb,MOS
995918,2153739,2153739|NEIC|5.30|mb,5.3,0.0,mb,NEIC
995918,2153739,2153739|NEIC|4.80|MSZ,4.8,0.0,MSZ,NEIC
995918,2153740,2153740|ISC|5.20|mb,5.2,0.2,mb,ISC
995918,2153740,2153740|ISC|4.80|MS,4.8,0.1,MS,ISC
995923,2153753,2153753|EIDC|4.40|mb,4.4,0.0,mb,EIDC
995923,2153754,2153754|BJI|4.50|mb,4.5,0.0,mb,BJI
995923,2153755,2153755|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995923,2153756,2153756|ISC|4.50|mb,4.5,0.4,mb,ISC
995925,2153760,2153760|EIDC|4.80|mb,4.8,0.0,mb,EIDC
995925,2153762,2153762|BJI|5.00|mb,5.0,0.0,mb,BJI
995925,2153762,2153762|BJI|4.90|MS,4.9,0.0,MS,BJI
995925,2153763,2153763|MOS|5.50|mb,5.5,0.0,mb,MOS
995925,2153764,2153764|NEIC|5.20|mb,5.2,0.0,mb,NEIC
995925,2153764,2153764|NEIC|4.50|MSZ,4.5,0.0,MSZ,NEIC
995925,05203082,05203082|GCMT|5.20|MW,5.2,0.0,MW,GCMT
995925,2153766,2153766|ISC|5.10|mb,5.1,0.3,mb,ISC
995925,2153766,2153766|ISC|4.70|MS,4.7,0.2,MS,ISC
995928,2153770,2153770|EIDC|4.60|mb,4.6,0.0,mb,EIDC
995928,2153771,2153771|BJI|4.80|mb,4.8,0.0,mb,BJI
995928,2153771,2153771|BJI|5.00|MS,5.0,0.0,MS,BJI
995928,2153772,2153772|NEIC|5.00|mb,5.0,0.0,mb,NEIC
995928,2153773,2153773|MOS|5.00|mb,5.0,0.0,mb,MOS
995928,2153774,2153774|ISC|4.80|mb,4.8,0.2,mb,ISC
995932,2153781,2153781|EIDC|3.60|mb,3.6,0.0,mb,EIDC
995936,2153790,2153790|EIDC|4.00|mb,4.0,0.0,mb,EIDC
995936,2153791,2153791|NEIC|4.20|mb,4.2,0.0,mb,NEIC
995936,2153792,2153792|ISC|4.20|mb,4.2,0.2,mb,ISC
995939,2153798,2153798|EIDC|3.70|mb,3.7,0.0,mb,EIDC
995940,2153800,2153800|JMA|3.00|UK,3.0,0.0,UK,JMA
995942,2153804,2153804|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995942,2153805,2153805|NEIC|4.40|mb,4.4,0.0,mb,NEIC
995942,2153806,2153806|ISC|4.20|mb,4.2,0.3,mb,ISC
995946,2153814,2153814|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995946,2153815,2153815|NEIC|4.40|mb,4.4,0.0,mb,NEIC
995946,2153816,2153816|ISC|4.20|mb,4.2,0.4,mb,ISC
995948,2153820,2153820|EIDC|4.40|mb,4.4,0.0,mb,EIDC
995948,2153821,2153821|ISC|4.50|mb,4.5,0.3,mb,ISC
995950,2153824,2153824|BJI|4.70|mb,4.7,0.0,mb,BJI
995950,2153825,2153825|EIDC|4.50|mb,4.5,0.0,mb,EIDC
995950,2153825,2153825|EIDC|3.90|MS,3.9,0.0,MS,EIDC
995950,2153826,2153826|NEIC|4.80|mb,4.8,0.0,mb,NEIC
995950,2153827,2153827|MOS|4.80|mb,4.8,0.0,mb,MOS
995950,2153828,2153828|ISC|4.70|mb,4.7,0.2,mb,ISC
995967,2153863,2153863|EIDC|3.90|mb,3.9,0.0,mb,EIDC
995967,2153865,2153865|ISC|3.60|mb,3.6,0.2,mb,ISC
995972,2153878,2153878|EIDC|4.30|mb,4.3,0.0,mb,EIDC
995972,2153879,2153879|BJI|4.60|mb,4.6,0.0,mb,BJI
995972,2153880,2153880|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995972,2153882,2153882|ISC|4.60|mb,4.6,0.3,mb,ISC
995992,2153934,2153934|BJI|4.80|mb,4.8,0.0,mb,BJI
995992,2153935,2153935|NEIC|4.90|mb,4.9,0.0,mb,NEIC
995992,2153936,2153936|MOS|5.10|mb,5.1,0.0,mb,MOS
995992,2153937,2153937|EIDC|4.20|mb,4.2,0.0,mb,EIDC
995992,2153938,2153938|ISC|4.80|mb,4.8,0.3,mb,ISC
995993,2153939,2153939|BJI|4.60|mb,4.6,0.0,mb,BJI
995993,2153940,2153940|NEIC|4.70|mb,4.7,0.0,mb,NEIC
995993,2153941,2153941|EIDC|4.10|mb,4.1,0.0,mb,EIDC
995993,2153943,2153943|ISC|4.50|mb,4.5,0.2,mb,ISC
996011,2153987,2153987|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996011,2153987,2153987|EIDC|3.20|MS,3.2,0.0,MS,EIDC
996011,2153989,2153989|ISC|4.00|mb,4.0,0.5,mb,ISC
996013,2153994,2153994|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996013,2153996,2153996|NEIC|4.60|mb,4.6,0.0,mb,NEIC
996013,2153997,2153997|ISC|4.20|mb,4.2,0.3,mb,ISC
996016,2154003,2154003|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996016,2154004,2154004|ISC|4.20|mb,4.2,0.2,mb,ISC
996022,2154016,2154016|EIDC|4.90|mb,4.9,0.0,mb,EIDC
996022,2154017,2154017|MOS|5.50|mb,5.5,0.0,mb,MOS
996022,2154017,2154017|MOS|5.30|MS,5.3,0.0,MS,MOS
996022,2154018,2154018|BJI|4.90|mb,4.9,0.0,mb,BJI
996022,2154018,2154018|BJI|5.30|MS,5.3,0.0,MS,BJI
996022,2154019,2154019|NEIC|5.20|mb,5.2,0.0,mb,NEIC
996022,2154019,2154019|NEIC|5.20|MSZ,5.2,0.0,MSZ,NEIC
996022,05203084,05203084|GCMT|5.50|MW,5.5,0.0,MW,GCMT
996022,2154021,2154021|ISC|5.00|mb,5.0,0.2,mb,ISC
996022,2154021,2154021|ISC|5.20|MS,5.2,0.1,MS,ISC
996024,2154025,2154025|BJI|5.00|mb,5.0,0.0,mb,BJI
996024,2154026,2154026|NEIC|4.80|mb,4.8,0.0,mb,NEIC
996024,2154027,2154027|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996024,2154028,2154028|ISC|4.80|mb,4.8,0.2,mb,ISC
996027,2154033,2154033|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996027,2154034,2154034|ISC|4.00|mb,4.0,0.6,mb,ISC
996028,2154035,2154035|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996028,2154036,2154036|NEIC|4.60|mb,4.6,0.0,mb,NEIC
996028,2154037,2154037|ISC|4.50|mb,4.5,0.1,mb,ISC
996031,2154042,2154042|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996031,2154043,2154043|BJI|4.60|mb,4.6,0.0,mb,BJI
996031,2154044,2154044|NEIC|4.50|mb,4.5,0.0,mb,NEIC
996031,2154045,2154045|ISC|4.40|mb,4.4,0.3,mb,ISC
996041,2154066,2154066|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996042,2154068,2154068|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996042,2154069,2154069|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996042,2154070,2154070|BJI|4.40|mb,4.4,0.0,mb,BJI
996042,2154071,2154071|ISC|4.50|mb,4.5,0.2,mb,ISC
996059,2154105,2154105|EIDC|4.40|mb,4.4,0.0,mb,EIDC
996059,2154106,2154106|BJI|4.60|mb,4.6,0.0,mb,BJI
996059,2154107,2154107|NEIC|4.40|mb,4.4,0.0,mb,NEIC
996059,2154108,2154108|ISC|4.50|mb,4.5,0.3,mb,ISC
996073,2154140,2154140|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996073,2154141,2154141|BJI|4.50|mb,4.5,0.0,mb,BJI
996073,2154142,2154142|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996073,2154144,2154144|ISC|4.40|mb,4.4,0.5,mb,ISC
996076,2154149,2154149|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996076,2154150,2154150|ISC|4.00|mb,4.0,0.2,mb,ISC
996087,2154177,2154177|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996087,2154178,2154178|ISC|4.20|mb,4.2,0.3,mb,ISC
996088,2154179,2154179|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996088,2154180,2154180|ISC|4.20|mb,4.2,0.2,mb,ISC
996100,2154205,2154205|NEIC|4.30|mb,4.3,0.0,mb,NEIC
996100,2154206,2154206|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996100,2154207,2154207|ISC|4.10|mb,4.1,0.4,mb,ISC
996113,2154234,2154234|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996113,2154235,2154235|ISC|3.90|mb,3.9,0.5,mb,ISC
996131,2154273,2154273|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996131,2154274,2154274|ISC|4.30|mb,4.3,0.5,mb,ISC
996132,2154276,2154276|NEIC|4.60|mb,4.6,0.0,mb,NEIC
996132,2154277,2154277|BJI|4.70|mb,4.7,0.0,mb,BJI
996132,2154278,2154278|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996132,2154279,2154279|ISC|4.50|mb,4.5,0.3,mb,ISC
996172,2154379,2154379|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996172,2154380,2154380|NEIC|4.40|mb,4.4,0.0,mb,NEIC
996172,2154381,2154381|BJI|4.20|mb,4.2,0.0,mb,BJI
996172,2154382,2154382|ISC|4.20|mb,4.2,0.4,mb,ISC
996180,2154397,2154397|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996180,2154399,2154399|ISC|4.10|mb,4.1,0.4,mb,ISC
996209,2154463,2154463|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996209,2154464,2154464|ISC|4.00|mb,4.0,0.3,mb,ISC
996212,2154468,2154468|EIDC|4.40|mb,4.4,0.0,mb,EIDC
996212,2154468,2154468|EIDC|3.60|MS,3.6,0.0,MS,EIDC
996212,2154469,2154469|BJI|4.50|mb,4.5,0.0,mb,BJI
996212,2154470,2154470|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996212,2154471,2154471|ISC|4.60|mb,4.6,0.3,mb,ISC
996215,2154477,2154477|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996215,2154478,2154478|NEIC|4.40|mb,4.4,0.0,mb,NEIC
996215,2154479,2154479|ISC|4.20|mb,4.2,0.2,mb,ISC
996248,2154570,2154570|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996248,2154571,2154571|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996248,2154572,2154572|ISC|4.50|mb,4.5,0.5,mb,ISC
996253,2154587,2154587|EIDC|4.80|mb,4.8,0.0,mb,EIDC
996253,2154587,2154587|EIDC|4.50|MS,4.5,0.0,MS,EIDC
996253,2154588,2154588|MOS|5.40|mb,5.4,0.0,mb,MOS
996253,2154588,2154588|MOS|4.90|MS,4.9,0.0,MS,MOS
996253,2154589,2154589|BJI|5.10|mb,5.1,0.0,mb,BJI
996253,2154589,2154589|BJI|5.30|MS,5.3,0.0,MS,BJI
996253,2154590,2154590|NEIC|5.10|mb,5.1,0.0,mb,NEIC
996253,2154590,2154590|NEIC|4.60|MSZ,4.6,0.0,MSZ,NEIC
996253,05203088,05203088|GCMT|5.40|MW,5.4,0.0,MW,GCMT
996253,2154592,2154592|ISC|4.90|mb,4.9,0.2,mb,ISC
996253,2154592,2154592|ISC|5.00|MS,5.0,0.2,MS,ISC
996256,2154597,2154597|NEIC|4.90|mb,4.9,0.0,mb,NEIC
996256,2154598,2154598|BJI|5.10|mb,5.1,0.0,mb,BJI
996256,2154598,2154598|BJI|5.00|MS,5.0,0.0,MS,BJI
996256,2154599,2154599|MOS|5.40|mb,5.4,0.0,mb,MOS
996256,2154600,2154600|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996256,2154601,2154601|ISC|4.90|mb,4.9,0.2,mb,ISC
996264,2154622,2154622|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996264,2154623,2154623|NEIC|4.00|mb,4.0,0.0,mb,NEIC
996264,2154624,2154624|ISC|4.00|mb,4.0,0.2,mb,ISC
996265,2154625,2154625|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996265,2154626,2154626|NEIC|4.20|mb,4.2,0.0,mb,NEIC
996265,2154627,2154627|ISC|4.20|mb,4.2,0.2,mb,ISC
996275,2154658,2154658|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996300,2154716,2154716|BJI|4.80|mb,4.8,0.0,mb,BJI
996300,2154716,2154716|BJI|4.90|MS,4.9,0.0,MS,BJI
996300,2154717,2154717|MOS|5.10|mb,5.1,0.0,mb,MOS
996300,2154717,2154717|MOS|4.90|MS,4.9,0.0,MS,MOS
996300,2154718,2154718|NEIC|5.20|mb,5.2,0.0,mb,NEIC
996300,2154718,2154718|NEIC|4.70|MSZ,4.7,0.0,MSZ,NEIC
996300,2154719,2154719|EIDC|4.50|mb,4.5,0.0,mb,EIDC
996300,2154719,2154719|EIDC|4.50|MS,4.5,0.0,MS,EIDC
996300,05203092,05203092|GCMT|5.50|MW,5.5,0.0,MW,GCMT
996300,2154721,2154721|ISC|5.00|mb,5.0,0.2,mb,ISC
996300,2154721,2154721|ISC|4.80|MS,4.8,0.1,MS,ISC
996301,2154723,2154723|BJI|5.00|mb,5.0,0.0,mb,BJI
996301,2154723,2154723|BJI|4.60|MS,4.6,0.0,MS,BJI
996301,2154724,2154724|MOS|5.30|mb,5.3,0.0,mb,MOS
996301,2154725,2154725|NEIC|5.10|mb,5.1,0.0,mb,NEIC
996301,2154726,2154726|EIDC|4.50|mb,4.5,0.0,mb,EIDC
996301,05203094,05203094|GCMT|5.30|MW,5.3,0.0,MW,GCMT
996301,2154728,2154728|ISC|4.90|mb,4.9,0.2,mb,ISC
996301,2154728,2154728|ISC|4.90|MS,4.9,0.4,MS,ISC
996302,2154729,2154729|MOS|4.80|mb,4.8,0.0,mb,MOS
996302,2154730,2154730|BJI|4.60|mb,4.6,0.0,mb,BJI
996302,2154731,2154731|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996302,2154732,2154732|EIDC|4.10|mb,4.1,0.0,mb,EIDC
996302,2154733,2154733|ISC|4.60|mb,4.6,0.2,mb,ISC
996304,2154736,2154736|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996304,2154738,2154738|ISC|3.80|mb,3.8,0.7,mb,ISC
996320,2154781,2154781|MOS|5.00|mb,5.0,0.0,mb,MOS
996320,2154782,2154782|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996320,2154783,2154783|BJI|4.50|mb,4.5,0.0,mb,BJI
996320,2154784,2154784|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996320,2154785,2154785|ISC|4.60|mb,4.6,0.3,mb,ISC
996324,2154793,2154793|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996324,2154794,2154794|NEIC|4.50|mb,4.5,0.0,mb,NEIC
996324,2154795,2154795|ISC|4.20|mb,4.2,0.3,mb,ISC
996325,2154796,2154796|NEIC|4.30|mb,4.3,0.0,mb,NEIC
996325,2154797,2154797|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996325,2154798,2154798|ISC|4.20|mb,4.2,0.3,mb,ISC
996326,00113691,00113691|TAP|3.50|ML,3.5,0.0,ML,TAP
996351,2154855,2154855|MOS|5.20|mb,5.2,0.0,mb,MOS
996351,2154856,2154856|NEIC|5.00|mb,5.0,0.0,mb,NEIC
996351,2154857,2154857|EIDC|4.30|mb,4.3,0.0,mb,EIDC
996351,2154858,2154858|BJI|4.70|mb,4.7,0.0,mb,BJI
996351,2154859,2154859|ISC|4.80|mb,4.8,0.2,mb,ISC
996351,2154859,2154859|ISC|4.40|MS,4.4,0.1,MS,ISC
996361,2154880,2154880|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996362,2154881,2154881|NEIC|4.60|mb,4.6,0.0,mb,NEIC
996362,2154882,2154882|EIDC|3.60|mb,3.6,0.0,mb,EIDC
996362,2154883,2154883|ISC|4.30|mb,4.3,0.4,mb,ISC
996364,2154887,2154887|BJI|4.60|mb,4.6,0.0,mb,BJI
996364,2154888,2154888|NEIC|4.70|mb,4.7,0.0,mb,NEIC
996364,2154889,2154889|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996364,2154890,2154890|ISC|4.40|mb,4.4,0.3,mb,ISC
996369,2154896,2154896|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996371,2154900,2154900|EIDC|4.00|mb,4.0,0.0,mb,EIDC
996372,2154902,2154902|NEIC|4.50|mb,4.5,0.0,mb,NEIC
996372,2154903,2154903|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996372,2154904,2154904|ISC|4.30|mb,4.3,0.2,mb,ISC
996378,2154914,2154914|EIDC|3.70|mb,3.7,0.0,mb,EIDC
996380,2154918,2154918|EIDC|3.90|mb,3.9,0.0,mb,EIDC
996380,2154919,2154919|ISC|4.00|mb,4.0,0.1,mb,ISC
996381,2154920,2154920|EIDC|3.80|mb,3.8,0.0,mb,EIDC
996451,2155069,2155069|EIDC|4.60|mb,4.6,0.0,mb,EIDC
996451,2155069,2155069|EIDC|4.00|MS,4.0,0.0,MS,EIDC
996451,2155070,2155070|BJI|4.90|mb,4.9,0.0,mb,BJI
996451,2155070,2155070|BJI|4.70|MS,4.7,0.0,MS,BJI
996451,2155071,2155071|MOS|5.00|mb,5.0,0.0,mb,MOS
996451,2155072,2155072|NEIC|5.10|mb,5.1,0.0,mb,NEIC
996451,2155073,2155073|ISC|5.00|mb,5.0,0.3,mb,ISC
996451,2155073,2155073|ISC|4.50|MS,4.5,0.1,MS,ISC
996453,2155076,2155076|EIDC|4.70|mb,4.7,0.0,mb,EIDC
996453,2155076,2155076|EIDC|3.90|MS,3.9,0.0,MS,EIDC
996453,2155077,2155077|BJI|5.00|mb,5.0,0.0,mb,BJI
996453,2155078,2155078|NEIC|5.10|mb,5.1,0.0,mb,NEIC
